UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Hour,Day
1480892133,2016-12-04,1900-01-01 12:55:33,162.26,45,30.36,93,163.38,5.62,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480891834,2016-12-04,1900-01-01 12:50:34,352.76,45,30.36,93,64.32,5.62,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480891534,2016-12-04,1900-01-01 12:45:34,188.75,45,30.36,93,140.11,13.5,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480891233,2016-12-04,1900-01-01 12:40:33,206.83,45,30.36,93,139.53,5.62,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480890934,2016-12-04,1900-01-01 12:35:34,197.4,45,30.36,93,115.85,6.75,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480890629,2016-12-04,1900-01-01 12:30:29,247.85,45,30.36,93,176.98,10.12,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480890334,2016-12-04,1900-01-01 12:25:34,236.62,45,30.36,93,143.86,3.37,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480890036,2016-12-04,1900-01-01 12:20:36,207.9,45,30.36,93,150.9,10.12,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480889736,2016-12-04,1900-01-01 12:15:36,142.45,45,30.37,93,145.56,5.62,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480889434,2016-12-04,1900-01-01 12:10:34,104.32,45,30.37,93,161.29,3.37,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480889134,2016-12-04,1900-01-01 12:05:34,112.27,45,30.37,93,165.1,5.62,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480888833,2016-12-04,1900-01-01 12:00:33,184.41,45,30.37,93,163.7,11.25,1900-01-01 06:43:00,1900-01-01 17:43:00,12,4
1480805736,2016-12-03,1900-01-01 12:55:36,95.24,45,30.29,93,313.32,5.62,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480805433,2016-12-03,1900-01-01 12:50:33,223.24,45,30.29,93,291.65,3.37,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480805134,2016-12-03,1900-01-01 12:45:34,462.03,45,30.29,93,320.24,4.5,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480804846,2016-12-03,1900-01-01 12:40:46,323.59,45,30.3,93,325.72,5.62,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480804533,2016-12-03,1900-01-01 12:35:33,256.08,45,30.3,93,320.82,5.62,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480804223,2016-12-03,1900-01-01 12:30:23,267.08,45,30.3,93,330.79,4.5,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480803933,2016-12-03,1900-01-01 12:25:33,289.84,45,30.3,93,302.25,6.75,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480803635,2016-12-03,1900-01-01 12:20:35,312.12,45,30.31,93,299.43,6.75,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480803334,2016-12-03,1900-01-01 12:15:34,175.88,45,30.31,93,310.79,4.5,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480803036,2016-12-03,1900-01-01 12:10:36,260.94,45,30.32,93,310.62,4.5,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480802733,2016-12-03,1900-01-01 12:05:33,182.27,45,30.32,93,299.3,4.5,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480802434,2016-12-03,1900-01-01 12:00:34,186.95,45,30.32,93,315.16,6.75,1900-01-01 06:42:00,1900-01-01 17:43:00,12,3
1480719317,2016-12-02,1900-01-01 12:55:17,101.23,45,30.37,93,156.62,3.37,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480719010,2016-12-02,1900-01-01 12:50:10,106.51,45,30.37,93,155.54,6.75,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480718718,2016-12-02,1900-01-01 12:45:18,103.95,45,30.38,93,157.4,5.62,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480718418,2016-12-02,1900-01-01 12:40:18,103.34,45,30.38,93,151.02,4.5,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480718117,2016-12-02,1900-01-01 12:35:17,105.14,45,30.38,93,158.53,9.0,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480717817,2016-12-02,1900-01-01 12:30:17,106.15,45,30.38,93,152.4,4.5,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480717518,2016-12-02,1900-01-01 12:25:18,102.88,45,30.38,93,142.21,4.5,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480717218,2016-12-02,1900-01-01 12:20:18,137.51,45,30.38,93,148.35,4.5,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480716920,2016-12-02,1900-01-01 12:15:20,168.85,45,30.39,93,157.44,3.37,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480716618,2016-12-02,1900-01-01 12:10:18,165.0,45,30.39,93,171.72,4.5,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480716309,2016-12-02,1900-01-01 12:05:09,173.92,45,30.39,93,178.87,4.5,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480716017,2016-12-02,1900-01-01 12:00:17,159.52,45,30.39,93,157.25,3.37,1900-01-01 06:42:00,1900-01-01 17:42:00,12,2
1480632903,2016-12-01,1900-01-01 12:55:03,239.52,45,30.39,93,68.4,4.5,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480632602,2016-12-01,1900-01-01 12:50:02,116.2,45,30.4,93,73.4,3.37,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480632301,2016-12-01,1900-01-01 12:45:01,96.85,45,30.4,93,104.58,12.37,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480632003,2016-12-01,1900-01-01 12:40:03,168.63,45,30.4,93,111.19,15.75,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480631704,2016-12-01,1900-01-01 12:35:04,117.81,45,30.4,93,163.99,12.37,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480631401,2016-12-01,1900-01-01 12:30:01,163.91,45,30.4,93,159.64,13.5,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480631102,2016-12-01,1900-01-01 12:25:02,132.11,45,30.4,93,162.31,13.5,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480630801,2016-12-01,1900-01-01 12:20:01,111.87,45,30.41,93,151.19,10.12,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480630502,2016-12-01,1900-01-01 12:15:02,82.37,45,30.41,93,164.11,9.0,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480630202,2016-12-01,1900-01-01 12:10:02,75.01,45,30.41,93,170.78,14.62,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480629902,2016-12-01,1900-01-01 12:05:02,50.66,45,30.41,93,199.22,9.0,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
1480629603,2016-12-01,1900-01-01 12:00:03,38.66,45,30.4,93,154.87,20.25,1900-01-01 06:41:00,1900-01-01 17:42:00,12,1
